model,pooling,match_strategy,C,seed,auc,test_pos,test_neg,embedding_dim,n_pairs_sampled,n_pairs_total,runtime_sec
clip-vitl14,cls_patch,aspect_matched,0.1,23,0.971022,75,75,2048,250,265,13.27
clip-vitl14,cls_patch,aspect_matched,1.0,23,0.969422,75,75,2048,250,265,13.27
clip-vitl14,cls_patch,aspect_matched,10.0,23,0.975111,75,75,2048,250,265,13.27
clip-vitl14,cls_patch,aspect_matched,0.01,99,0.967461,74,76,2048,250,265,13.27
clip-vitl14,cls_patch,aspect_matched,0.1,99,0.966572,74,76,2048,250,265,13.27
clip-vitl14,cls_patch,aspect_matched,1.0,99,0.965505,74,76,2048,250,265,13.27
clip-vitl14,cls_patch,aspect_matched,10.0,99,0.963727,74,76,2048,250,265,13.27
clip-vitl14,cls_patch,aspect_matched,0.01,1234,0.959111,75,75,2048,250,265,13.27
clip-vitl14,cls_patch,aspect_matched,0.1,1234,0.96,75,75,2048,250,265,13.27
clip-vitl14,cls_patch,aspect_matched,1.0,1234,0.96,75,75,2048,250,265,13.27
clip-vitl14,cls_patch,aspect_matched,10.0,1234,0.958756,75,75,2048,250,265,13.27
clip-vitl14,cls_patch,random,0.01,42,0.958933,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,0.1,42,0.958044,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,1.0,42,0.9584,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,10.0,42,0.957867,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,0.01,7,0.975289,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,0.1,7,0.977067,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,1.0,7,0.979022,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,10.0,7,0.981333,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,0.01,17,0.955022,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,0.1,17,0.955911,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,1.0,17,0.955378,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,10.0,17,0.955733,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,0.01,23,0.970311,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,0.1,23,0.969956,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,1.0,23,0.970844,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,10.0,23,0.968711,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,0.01,99,0.95697,76,74,2048,250,265,20.44
clip-vitl14,cls_patch,random,0.1,99,0.951991,76,74,2048,250,265,20.44
clip-vitl14,cls_patch,random,1.0,99,0.949858,76,74,2048,250,265,20.44
clip-vitl14,cls_patch,random,10.0,99,0.94808,76,74,2048,250,265,20.44
clip-vitl14,cls_patch,random,0.01,1234,0.943467,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,0.1,1234,0.947378,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,1.0,1234,0.948622,75,75,2048,250,265,20.44
clip-vitl14,cls_patch,random,10.0,1234,0.947378,75,75,2048,250,265,20.44
